id_distribuidor,folio,saldo_vencido_total,pagos_vencidos,creditos_totales,creditos_con_claves_prevencion,creditos_completados_con_atraso,creditos_completados_sin_atraso
40778,1063522732,104122.0,207.0,50,30,12,38
40810,1063522877,9571.0,57.0,119,36,2,117
40811,1063522746,64762.0,56.0,17,8,3,14
40876,1063522856,471592.0,607.0,121,64,22,99
40892,1063548345,1751.0,8.0,10,1,1,9
40938,1063522887,6080.0,94.0,56,12,5,51
40949,1063522829,269447.0,104.0,56,21,8,48
40991,1063522822,0.0,16.0,86,62,0,86
41166,1063523000,96801.0,155.0,18,12,5,13
41194,1063522848,65984.0,172.0,69,43,9,60
41727,1063522907,77759.0,9.0,16,3,2,14
41738,1063522949,90373.0,32.0,22,5,6,16
41903,1063523078,0.0,0.0,17,2,0,17
41918,1063522943,80231.0,85.0,73,40,11,62
41923,1063522865,91772.0,114.0,37,16,4,33
41954,1063522956,17288.0,73.0,67,54,1,66
42106,1063522897,1378.0,179.0,40,23,3,37
42183,1063522903,11450.0,25.0,72,23,2,70
42190,1063548496,92082.0,80.0,43,31,4,39
42243,1063522969,0.0,2.0,25,2,0,25
42323,1063522964,4043.0,39.0,38,23,2,36
42476,1063522962,0.0,2.0,46,18,0,46
42541,1063522940,22418.0,214.0,49,29,5,44
42843,1063522966,12322.0,45.0,43,19,2,41
43288,1063523182,133148.0,401.0,54,33,12,42
43390,1063548520,64872.0,60.0,48,8,2,46
43423,1063522996,45704.0,119.0,53,23,6,47
43464,1063522973,36919.0,487.0,17,9,7,10
43535,1063522992,58880.0,280.0,50,20,5,45
43545,1063523061,90.0,79.0,42,36,1,41
43593,1063523015,24150.0,430.0,33,10,10,23
43813,1063523025,18055.0,177.0,108,30,3,105
43870,1063523051,4292.0,2.0,24,13,1,23
43893,1063523065,26470.0,60.0,50,39,4,46
44051,1063523073,0.0,9.0,54,24,0,54
44086,1063523089,107227.0,54.0,17,9,5,12
44186,1063523095,24690.0,53.0,95,54,2,93
44187,1063523115,1492.0,4.0,32,25,1,31
44256,1063523132,77857.0,96.0,43,22,5,38
44268,1063523079,0.0,28.0,72,3,0,72
44385,1063523196,10290.0,315.0,137,20,33,104
44676,1063548744,105270.0,62.0,25,4,4,21
44682,1063523157,68244.0,29.0,8,2,1,7
44973,1063523164,42603.0,120.0,58,28,3,55
45164,1063523119,0.0,3.0,23,9,0,23
45259,1063523248,1075.0,16.0,17,12,1,16
45263,1063523174,0.0,0.0,5,4,0,5
45472,1063523226,16533.0,34.0,23,12,5,18
45539,1063548736,29603.0,174.0,97,49,10,87
45653,1063548747,9058.0,15.0,45,42,1,44
45685,1063523213,85231.0,358.0,52,26,9,43
45686,1063523190,35464.0,121.0,116,45,2,114
45700,1063523376,110941.0,180.0,63,31,9,54
45733,1063523218,34793.0,130.0,19,3,8,11
45740,1063523234,54976.0,169.0,107,27,6,101
45787,1063523294,16778.0,40.0,31,3,8,23
45808,1063523240,168995.0,85.0,24,3,8,16
45825,1063523274,25648.0,14.0,7,3,2,5
45843,1063523269,53479.0,257.0,125,83,4,121
45847,1063523277,4619.0,37.0,23,8,4,19
45944,1063523257,4077.0,65.0,28,10,2,26
46187,1063523335,32353.0,27.0,42,10,5,37
46276,1063523311,0.0,0.0,61,49,0,61
46684,1063523361,9042.0,37.0,35,8,2,33
46889,1063523323,29362.0,70.0,18,4,6,12
47048,1063523449,0.0,1.0,40,23,0,40
47306,1063523332,119975.0,222.0,64,15,13,51
47435,1063523350,1168.0,28.0,41,31,2,39
47823,1063523354,0.0,0.0,18,7,0,18
47830,1063523348,50102.0,255.0,564,15,14,550
47933,1063523398,37608.0,77.0,35,23,4,31
47938,1063523444,98892.0,71.0,55,31,5,50
47973,1063523356,8022.0,37.0,27,23,2,25
47978,1063523341,6209.0,101.0,51,11,8,43
48200,1063523465,65810.0,123.0,18,4,4,14
48263,1063523392,80292.0,301.0,22,6,13,9
48300,1063523411,0.0,1.0,12,10,0,12
48370,1063523563,38119.0,98.0,93,44,5,88
48387,1063523381,27666.0,61.0,50,30,3,47
48390,1063523581,321756.0,271.0,65,36,14,51
48570,1063523422,36867.0,29.0,25,7,2,23
48701,1063548927,109216.0,121.0,59,29,7,52
48764,1063523460,53671.0,231.0,34,21,7,27
48884,1063523498,12494.0,44.0,10,3,5,5
49027,1063523502,239717.0,247.0,258,53,12,246
49051,1063548991,1777.0,155.0,82,57,3,79
49058,1063523488,170550.0,424.0,97,36,13,84
49065,1063523491,0.0,90.0,52,30,0,52
49114,1063523548,0.0,5.0,49,43,0,49
49149,1063523494,11263.0,22.0,16,9,2,14
49162,1063523514,0.0,84.0,74,29,0,74
49173,1063523545,67368.0,442.0,84,37,6,78
49194,1063523528,33315.0,143.0,42,17,6,36
49282,1063523521,6836.0,134.0,28,25,1,27
49302,1063523524,52265.0,288.0,69,24,3,66
49342,1063523530,0.0,1.0,13,11,0,13
49352,1063523578,0.0,2.0,40,13,0,40
49395,1063549019,60906.0,54.0,6,2,4,2
49398,1063523537,37969.0,34.0,40,10,2,38
49433,1063523552,150876.0,50.0,17,12,5,12
49441,1063523570,2162.0,94.0,27,14,3,24
49504,1063523589,168471.0,133.0,29,11,8,21
49805,1063523592,1456.0,35.0,181,28,4,177
49856,1063523597,0.0,0.0,24,9,0,24
49885,1063523616,68783.0,216.0,107,55,2,105
50031,1063523665,1169.0,6.0,73,40,1,72
50032,1063549075,108586.0,240.0,81,44,13,68
50051,1063523626,0.0,0.0,30,5,0,30
50065,1063523682,27549.0,112.0,44,13,8,36
50224,1063523648,211562.0,278.0,104,70,12,92
50235,1063523655,6164.0,97.0,65,37,2,63
50247,1063523679,6413.0,80.0,70,39,1,69
50252,1063523640,187133.0,217.0,171,43,10,161
50255,1063523634,0.0,13.0,20,6,0,20
50609,1063523661,93274.0,354.0,50,18,17,33
50873,1063523686,14287.0,56.0,16,8,2,14
51105,1063549175,21171.0,40.0,22,15,2,20
51215,1063523748,3257.0,29.0,17,8,2,15
51221,1063549246,34267.0,43.0,66,56,4,62
51256,1063523691,0.0,122.0,20,7,0,20
51268,1063523798,0.0,32.0,37,19,0,37
51390,1063549213,64188.0,43.0,26,4,2,24
51401,1063523710,11882.0,65.0,18,1,5,13
51432,1063549576,45085.0,57.0,25,8,4,21
51504,1063523705,14458.0,26.0,5,3,2,3
51510,1063523695,125289.0,271.0,41,26,9,32
51766,1063523802,2225.0,9.0,22,16,1,21
51796,1063523725,62948.0,53.0,63,43,4,59
51802,1063523786,5674.0,48.0,13,3,3,10
52181,1063549223,707333.0,531.0,126,54,23,103
52225,1063523779,23099.0,42.0,77,46,4,73
52381,1063523767,0.0,139.0,89,16,0,89
52391,1063523741,97304.0,99.0,25,17,5,20
52472,1063523755,444.0,40.0,18,13,1,17
52529,1063523760,16516.0,63.0,64,32,4,60
52583,1063523771,2049.0,23.0,142,18,1,141
52895,1063523813,19001.0,34.0,30,9,4,26
53049,1063523791,243397.0,232.0,86,17,12,74
53151,1063523897,1362.0,63.0,22,4,2,20
53211,1063523878,37509.0,141.0,18,4,3,15
53245,1063523856,0.0,97.0,82,25,0,82
53269,1063523844,0.0,4.0,19,12,0,19
53290,1063523838,5021.0,92.0,96,24,1,95
53379,1063523804,79283.0,35.0,14,3,5,9
53575,1063524041,24043.0,326.0,77,40,6,71
53656,1063523834,0.0,13.0,54,37,0,54
53697,1063523861,17960.0,10.0,5,1,2,3
53722,1063523874,87296.0,102.0,83,39,10,73
53826,1063523968,9035.0,70.0,20,7,2,18
53936,1063523900,7343.0,103.0,26,20,6,20
54249,1063523928,217486.0,147.0,58,9,8,50
54377,1063549340,43794.0,224.0,45,29,12,33
54480,1063523907,0.0,0.0,1,0,0,1
54492,1063549343,589.0,13.0,15,13,1,14
54708,1063523991,30083.0,58.0,26,11,6,20
54798,1063523932,3179.0,5.0,20,0,1,19
54830,1063523949,1305.0,87.0,71,19,3,68
54866,1063523979,19554.0,23.0,16,2,2,14
55019,1063523985,52608.0,215.0,87,44,10,77
55047,1063524009,147501.0,217.0,63,47,10,53
55069,1063524093,157.0,2.0,10,4,1,9
55074,1063549403,130272.0,243.0,82,53,18,64
55509,1063524025,64379.0,36.0,53,18,3,50
55544,1063523994,2315.0,12.0,41,25,1,40
55817,1063524023,17357.0,60.0,31,14,3,28
55850,1063524030,0.0,0.0,15,0,0,15
55891,1063524049,1040.0,14.0,88,54,1,87
55909,1063524012,42211.0,149.0,14,7,6,8
56112,1063524088,32360.0,21.0,4,2,2,2
56219,1063524051,0.0,15.0,68,33,0,68
56320,1063524058,4196.0,116.0,17,10,4,13
56380,1063524063,128945.0,68.0,41,35,6,35
56400,1063524070,358433.0,236.0,73,42,13,60
56519,1063524141,710.0,60.0,17,7,1,16
56551,1063524106,5762.0,16.0,14,5,2,12
56760,1063549580,42709.0,94.0,51,11,4,47
56950,1063549561,162748.0,123.0,92,64,10,82
57147,1063524112,122660.0,110.0,38,13,4,34
57319,1063524169,29422.0,232.0,68,18,13,55
57320,1063524156,0.0,0.0,13,6,0,13
57551,1063524127,15107.0,14.0,45,37,2,43
57878,1063524199,51666.0,226.0,239,4,24,215
57883,1063524161,180038.0,125.0,23,4,7,16
58176,1063524173,1200.0,11.0,68,55,2,66
58433,1063524185,5725.0,82.0,41,20,2,39
58634,1063524214,7068.0,15.0,3,0,1,2
58644,1063549663,67155.0,37.0,17,13,5,12
58779,1063549695,56187.0,51.0,30,23,6,24
59003,1063524210,22488.0,2.0,7,0,1,6
59039,1063524225,194394.0,54.0,11,6,4,7
59041,1063525248,60642.0,25.0,90,27,7,83
59135,1063524219,62103.0,64.0,31,18,6,25
59140,1063524232,198213.0,253.0,111,42,17,94
59293,1063524240,21041.0,351.0,49,23,5,44
59664,1063524326,706.0,2.0,29,22,1,28
59671,1063524230,18049.0,46.0,114,23,3,111
59677,1063549709,1264.0,92.0,94,28,2,92
59982,1063524252,7587.0,166.0,13,4,2,11
60059,1063524286,569422.0,234.0,108,49,19,89
60072,1063525118,33879.0,32.0,15,6,1,14
60077,1063524274,0.0,25.0,62,31,0,62
60154,1063524336,158439.0,147.0,20,12,8,12
60157,1063524430,65820.0,342.0,94,48,10,84
60176,1063524319,31915.0,54.0,87,38,3,84
60184,1063549703,293300.0,177.0,48,23,13,35
60276,1063524284,0.0,0.0,3,1,0,3
60329,1063524302,14093.0,112.0,30,13,4,26
60335,1063524295,180747.0,125.0,88,20,9,79
60487,1063524330,71411.0,75.0,83,38,5,78
60619,1063524347,19849.0,102.0,48,24,3,45
60691,1063524313,43592.0,64.0,66,37,4,62
60724,1063524373,26621.0,48.0,56,6,12,44
60749,1063549786,101593.0,247.0,15,8,9,6
61167,1063524364,190922.0,323.0,112,57,19,93
61478,1063524408,0.0,4.0,7,1,0,7
61486,1063524377,107752.0,186.0,73,27,5,68
61757,1063524420,169351.0,238.0,39,23,8,31
61926,1063524390,0.0,11.0,4,2,0,4
61959,1063524391,64748.0,63.0,22,8,5,17
62395,1063524463,76513.0,221.0,135,28,16,119
62506,1063524469,66708.0,180.0,59,34,10,49
62507,1063549834,8596.0,25.0,2,0,1,1
62704,1063524440,14418.0,167.0,47,29,3,44
62720,1063524414,124473.0,321.0,101,19,33,68
62732,1063549798,117324.0,181.0,82,51,14,68
62757,1063524411,104080.0,21.0,29,12,2,27
62770,1063524505,45449.0,48.0,11,2,2,9
62801,1063524443,24660.0,17.0,10,3,3,7
62828,1063524557,80940.0,3.0,16,1,2,14
62834,1063524448,73938.0,143.0,35,21,13,22
63089,1063524487,46389.0,118.0,116,9,5,111
63117,1063524633,60967.0,113.0,33,18,4,29
63126,1063549802,58313.0,62.0,11,6,4,7
63158,1063524550,80310.0,36.0,28,11,5,23
63267,1063524490,50853.0,563.0,65,19,8,57
63562,1063524723,98930.0,238.0,33,15,5,28
63567,1063524528,237397.0,102.0,59,36,6,53
63612,1063524553,14139.0,49.0,18,6,2,16
63688,1063549809,36794.0,131.0,71,23,5,66
63722,1063524507,66789.0,92.0,28,12,5,23
63842,1063524818,539.0,79.0,77,42,1,76
64033,1063524570,310610.0,69.0,40,30,7,33
64038,1063524607,35753.0,191.0,25,3,5,20
64053,1063524592,73607.0,363.0,110,79,13,97
64092,1063524669,66971.0,41.0,137,22,8,129
64153,1063524661,36983.0,101.0,48,32,3,45
64161,1063524598,34387.0,314.0,156,50,9,147
64263,1063524690,102290.0,321.0,35,12,7,28
64284,1063524612,8222.0,40.0,30,25,1,29
64402,1063524665,59323.0,64.0,37,32,6,31
64443,1063524603,240414.0,114.0,16,9,7,9
64571,1063524832,6973.0,25.0,12,7,1,11
64630,1063524617,91698.0,65.0,127,58,7,120
65122,1063524684,65467.0,94.0,181,55,26,155
65326,1063524667,0.0,4.0,9,1,0,9
65594,1063524716,69538.0,78.0,65,8,2,63
65655,1063524696,122269.0,105.0,125,79,10,115
65661,1063524688,195428.0,442.0,119,59,13,106
65871,1063524788,22048.0,250.0,66,11,3,63
65986,1063525037,2188.0,159.0,39,16,2,37
66151,1063550316,159036.0,298.0,39,16,18,21
66242,1063524759,119778.0,237.0,104,37,15,89
66881,1063524783,208031.0,180.0,43,22,5,38
66985,1063524781,81691.0,130.0,96,54,4,92
67016,1063524754,44936.0,69.0,131,64,5,126
67118,1063524774,0.0,2.0,9,3,0,9
67163,1063549976,70008.0,217.0,63,30,9,54
67818,1063524828,0.0,2.0,26,15,0,26
68089,1063524835,15966.0,49.0,26,7,3,23
68897,1063524849,85960.0,373.0,105,42,9,96
68982,1063550015,97702.0,95.0,74,34,6,68
69755,1063550031,15.0,25.0,8,4,1,7
69834,1063524906,48778.0,242.0,32,18,4,28
69896,1063550052,44659.0,87.0,56,20,4,52
69914,1063524899,0.0,4.0,73,30,0,73
69934,1063525384,90816.0,188.0,72,52,8,64
69939,1063525004,50474.0,35.0,95,18,1,94
69946,1063524977,0.0,0.0,15,9,0,15
70034,1063525029,187862.0,257.0,31,17,9,22
70168,1063524954,66906.0,77.0,29,17,3,26
70514,1063524984,217203.0,237.0,68,29,22,46
70533,1063525498,42675.0,26.0,54,41,4,50
70553,1063550366,75152.0,326.0,40,22,8,32
70573,1063525005,5729.0,35.0,81,4,3,78
70598,1063525064,0.0,2.0,87,31,0,87
70602,1063525010,441180.0,186.0,77,64,10,67
70620,1063525008,33853.0,176.0,45,16,17,28
70699,1063550074,176725.0,175.0,67,28,9,58
70721,1063525070,40806.0,182.0,71,28,5,66
70749,1063525112,218.0,40.0,50,23,1,49
70911,1063550066,58377.0,47.0,14,8,3,11
70922,1063550059,11561.0,77.0,99,32,4,95
71188,1063525436,27383.0,89.0,69,30,3,66
71315,1063525076,2681.0,24.0,29,21,2,27
71348,1063525074,85174.0,111.0,106,46,9,97
71359,1063550084,420424.0,416.0,130,68,14,116
71360,1063525747,204443.0,197.0,63,24,21,42
71376,1063525695,27338.0,131.0,74,55,4,70
71428,1063525127,1926.0,9.0,85,10,1,84
71477,1063550068,38947.0,95.0,17,6,5,12
71480,1063525097,106071.0,13.0,23,0,2,21
71548,1063525085,28230.0,70.0,18,15,2,16
71593,1063525143,48516.0,163.0,76,37,8,68
71637,1063525105,790.0,15.0,87,59,1,86
71670,1063525361,0.0,46.0,43,6,0,43
71692,1063525679,47813.0,122.0,74,19,19,55
71859,1063525214,162022.0,89.0,142,49,7,135
71896,1063525365,0.0,6.0,129,13,0,129
72223,1063525166,205554.0,334.0,48,17,12,36
72294,1063525728,5668.0,86.0,19,3,2,17
72316,1063525172,2376.0,14.0,69,30,1,68
72425,1063525903,21487.0,3.0,9,5,1,8
72452,1063525371,43342.0,185.0,70,53,8,62
72495,1063525218,2889.0,25.0,16,10,1,15
72585,1063525179,153285.0,240.0,84,65,13,71
72586,1063525242,29236.0,115.0,48,27,5,43
72600,1063525197,0.0,0.0,18,2,0,18
72627,1063525239,82467.0,185.0,49,24,13,36
72671,1063525230,7258.0,2.0,41,20,3,38
72741,1063525576,29130.0,19.0,57,20,5,52
72755,1063525332,5670.0,83.0,18,4,1,17
72795,1063525260,93586.0,86.0,66,40,4,62
72893,1063525553,11707.0,26.0,103,11,2,101
72930,1063525641,95985.0,118.0,38,28,5,33
72998,1063525320,7931.0,142.0,46,18,8,38
73051,1063550137,287179.0,163.0,31,17,13,18
73062,1063525399,9751.0,143.0,19,7,7,12
73107,1063525757,37476.0,195.0,98,43,6,92
73251,1063525408,6016.0,38.0,19,6,3,16
73257,1063525282,21998.0,21.0,30,13,4,26
73258,1063525316,372034.0,461.0,73,62,22,51
73285,1063525537,59229.0,73.0,52,7,6,46
73294,1063525256,7527.0,131.0,67,11,2,65
73307,1063525353,9545.0,32.0,10,5,2,8
73492,1063525299,28402.0,128.0,48,29,6,42
73563,1063525895,27037.0,8.0,14,9,1,13
73697,1063526248,18138.0,36.0,19,14,1,18
73706,1063525341,514328.0,31.0,108,71,9,99
73732,1063550288,82045.0,145.0,27,8,5,22
73786,1063525368,370132.0,190.0,34,23,7,27
73788,1063525607,13772.0,39.0,44,26,3,41
73794,1063525954,0.0,15.0,388,5,0,388
73833,1063525460,106342.0,85.0,57,15,8,49
73919,1063550257,101060.0,290.0,66,42,10,56
73921,1063550112,91808.0,241.0,44,23,10,34
73959,1063525467,14994.0,215.0,29,16,2,27
73963,1063550102,111075.0,165.0,34,23,9,25
74048,1063550268,18290.0,14.0,12,4,2,10
74111,1063525429,4930.0,50.0,94,45,1,93
74143,1063525522,10641.0,238.0,64,21,5,59
74156,1063525444,386307.0,71.0,64,24,7,57
74184,1063525472,272917.0,100.0,65,24,7,58
74191,1063525978,0.0,0.0,16,3,0,16
74197,1063550177,273325.0,297.0,71,52,16,55
74200,1063550148,44251.0,105.0,21,4,3,18
74205,1063525491,264.0,16.0,5,0,1,4
74266,1063525596,78814.0,154.0,61,20,8,53
74279,1063525526,47896.0,108.0,58,38,6,52
74280,1063525585,30595.0,280.0,54,28,7,47
74281,1063525715,6149.0,228.0,17,2,2,15
74321,1063550158,42127.0,232.0,47,23,7,40
74322,1063525478,223956.0,127.0,81,46,12,69
74349,1063525702,37272.0,60.0,50,24,2,48
74357,1063526092,45398.0,234.0,73,57,8,65
74393,1063525549,137609.0,61.0,33,12,5,28
74413,1063525589,21911.0,17.0,18,7,2,16
74420,1063525657,39765.0,77.0,30,6,6,24
74497,1063525488,186514.0,224.0,82,60,12,70
74566,1063525516,58246.0,151.0,75,32,6,69
74568,1063525614,0.0,1.0,11,0,0,11
74590,1063525916,39574.0,60.0,25,5,3,22
74591,1063550174,37012.0,379.0,65,41,7,58
74611,1063525699,0.0,17.0,43,23,0,43
74725,1063528157,58272.0,70.0,46,21,4,42
74757,1063525564,4910.0,6.0,9,4,1,8
74769,1063525544,15291.0,56.0,48,37,3,45
74773,1063550205,164759.0,305.0,27,15,9,18
74784,1063525690,51303.0,46.0,30,19,6,24
74836,1063525561,73617.0,124.0,32,20,7,25
74841,1063550324,53226.0,86.0,22,7,6,16
74910,1063550264,41435.0,39.0,12,5,5,7
74924,1063525668,20836.0,219.0,109,51,2,107
74964,1063525721,17362.0,41.0,61,25,4,57
74995,1063550261,56016.0,80.0,53,12,7,46
74998,1063550276,89401.0,78.0,33,23,6,27
75016,1063525816,2920.0,15.0,22,13,1,21
75031,1063525875,22665.0,184.0,53,23,6,47
75219,1063525748,20159.0,40.0,52,13,2,50
75222,1063525736,27780.0,35.0,39,23,5,34
75232,1063525835,127365.0,211.0,17,6,7,10
75277,1063525818,83181.0,70.0,20,9,6,14
75381,1063525831,15566.0,5.0,2,0,1,1
75383,1063525651,13170.0,13.0,10,3,2,8
75387,1063526061,5570.0,76.0,56,32,2,54
75456,1063525732,0.0,62.0,31,13,0,31
75457,1063525920,63371.0,67.0,131,89,4,127
75460,1063526097,29281.0,136.0,39,14,4,35
75467,1063550355,22504.0,128.0,33,24,4,29
75542,1063525788,13054.0,75.0,59,2,2,57
75609,1063525709,0.0,1.0,11,3,0,11
75643,1063526024,14507.0,33.0,28,6,5,23
75696,1063525762,6946.0,156.0,47,36,4,43
75707,1063526452,16871.0,53.0,56,44,4,52
75736,1063550275,25594.0,39.0,44,19,3,41
75739,1063550309,15383.0,14.0,13,13,2,11
75952,1063525946,11998.0,78.0,24,16,5,19
75965,1063525759,14977.0,80.0,63,27,13,50
75970,1063525907,27000.0,204.0,78,55,8,70
75974,1063526001,81907.0,261.0,79,46,8,71
76100,1063525785,83751.0,89.0,20,8,7,13
76140,1063525779,34034.0,67.0,9,5,3,6
76316,1063526018,352921.0,271.0,78,18,29,49
76387,1063525898,51277.0,437.0,84,44,19,65
76429,1063525841,202859.0,73.0,47,13,11,36
76453,1063525990,0.0,45.0,59,31,0,59
76487,1063525856,11137.0,55.0,25,17,1,24
76497,1063526010,27317.0,78.0,64,33,3,61
76530,1063550340,56500.0,164.0,116,56,8,108
76537,1063526410,2711.0,109.0,51,5,1,50
76540,1063526191,85620.0,167.0,63,14,17,46
76579,1063526331,106134.0,113.0,73,39,10,63
76582,1063525926,40286.0,114.0,71,40,5,66
76616,1063526085,52803.0,163.0,24,7,4,20
76621,1063525891,62872.0,235.0,77,43,7,70
76654,1063550300,47870.0,411.0,70,56,12,58
76676,1063526016,60086.0,330.0,54,39,9,45
76692,1063526545,28372.0,100.0,45,28,5,40
76781,1063526028,30106.0,125.0,58,26,6,52
76865,1063550381,53805.0,110.0,74,49,8,66
76890,1063525972,23773.0,165.0,54,20,8,46
76987,1063526159,11599.0,86.0,72,39,4,68
76989,1063525940,2805.0,14.0,100,48,1,99
77009,1063526056,33766.0,30.0,13,5,6,7
77025,1063525982,22098.0,112.0,56,6,2,54
77039,1063550346,39919.0,39.0,27,18,4,23
77157,1063526188,23021.0,62.0,52,32,3,49
77175,1063526054,75275.0,60.0,38,22,8,30
77226,1063550402,70631.0,172.0,37,28,8,29
77250,1063550358,106173.0,188.0,21,10,9,12
77268,1063526215,54988.0,173.0,29,12,8,21
77629,1063526163,67572.0,110.0,69,35,7,62
77635,1063526104,20227.0,48.0,35,17,6,29
77656,1063550391,317189.0,136.0,84,55,11,73
77664,1063526094,0.0,0.0,14,6,0,14
77677,1063526044,13304.0,31.0,36,8,2,34
77713,1063526134,20626.0,109.0,35,14,4,31
77738,1063550458,413288.0,160.0,64,29,13,51
77811,1063526318,29183.0,383.0,49,9,12,37
77871,1063526337,7232.0,191.0,69,45,10,59
77889,1063526143,13273.0,445.0,71,20,3,68
77973,1063526235,53492.0,201.0,87,56,7,80
77979,1063550469,7182.0,19.0,19,12,2,17
78042,1063526109,518474.0,65.0,37,27,6,31
78047,1063550474,20893.0,58.0,57,25,5,52
78063,1063526147,362564.0,235.0,89,70,11,78
78111,1063526299,20795.0,187.0,59,38,9,50
78139,1063550450,43080.0,225.0,12,4,4,8
78180,1063526291,541955.0,44.0,62,23,4,58
78181,1063526089,6661.0,39.0,21,8,1,20
78270,1063526842,4723.0,74.0,21,8,3,18
78324,1063526377,80332.0,41.0,54,29,4,50
78329,1063526343,15946.0,103.0,49,25,11,38
78332,1063526206,1913.0,17.0,9,0,1,8
78334,1063526225,35407.0,33.0,65,42,7,58
78346,1063526246,74566.0,46.0,64,57,6,58
78352,1063550481,58899.0,279.0,71,43,13,58
78397,1063526174,0.0,4.0,23,16,0,23
78471,1063526183,0.0,0.0,28,11,0,28
78515,1063550504,40929.0,284.0,24,8,11,13
78516,1063526380,201185.0,184.0,43,18,11,32
78519,1063526724,20476.0,80.0,46,34,4,42
78524,1063550499,12433.0,40.0,15,13,4,11
78583,1063550550,46793.0,388.0,43,15,5,38
78623,1063526534,30477.0,208.0,32,13,8,24
78655,1063550487,16451.0,12.0,3,2,1,2
78663,1063526363,2501.0,33.0,85,57,2,83
78738,1063526636,34637.0,101.0,90,34,5,85
78745,1063550623,17384.0,62.0,9,7,4,5
78859,1063550508,41525.0,121.0,56,38,9,47
78884,1063526400,30296.0,53.0,53,25,4,49
78930,1063526474,25524.0,192.0,43,25,3,40
79190,1063526662,242184.0,164.0,54,33,6,48
79235,1063550605,23988.0,121.0,24,5,3,21
79266,1063526539,55177.0,136.0,102,45,8,94
79276,1063526432,98679.0,103.0,35,15,18,17
79283,1063526391,126291.0,86.0,48,24,3,45
79291,1063526395,121854.0,129.0,138,35,7,131
79443,1063550526,36425.0,50.0,33,14,4,29
79509,1063550534,98342.0,163.0,416,30,7,409
79538,1063550690,67400.0,390.0,79,45,12,67
79605,1063526846,6607.0,74.0,57,27,3,54
79619,1063550514,661105.0,155.0,34,8,8,26
79666,1063526507,60435.0,137.0,33,17,3,30
79680,1063550644,107153.0,130.0,27,15,8,19
79685,1063526676,163601.0,101.0,104,54,13,91
79688,1063526856,9519.0,73.0,6,4,2,4
79735,1063526551,35704.0,152.0,22,8,5,17
79765,1063550537,166822.0,75.0,29,6,4,25
79867,1063550669,11893.0,30.0,12,4,2,10
79874,1063526443,21590.0,78.0,40,21,4,36
79876,1063526497,71502.0,184.0,75,9,11,64
79877,1063550587,20907.0,46.0,79,8,2,77
79882,1063526646,93515.0,49.0,105,30,4,101
79884,1063526463,9563.0,99.0,28,19,4,24
79894,1063527430,59705.0,208.0,57,43,11,46
79915,1063526566,8953.0,117.0,48,40,3,45
79946,1063550567,26683.0,140.0,86,38,4,82
79952,1063526487,1316.0,229.0,12,4,1,11
79965,1063550564,63643.0,188.0,52,16,11,41
79970,1063550591,70176.0,70.0,20,14,5,15
79974,1063526620,14747.0,8.0,17,6,3,14
79980,1063550745,40716.0,101.0,29,7,8,21
79983,1063526522,21181.0,70.0,39,18,7,32
79984,1063550638,80606.0,138.0,46,39,9,37
79985,1063526461,13161.0,51.0,53,30,2,51
80016,1063550625,176818.0,58.0,21,20,4,17
80047,1063527333,36894.0,51.0,19,14,2,17
80066,1063526903,77269.0,260.0,33,19,8,25
80072,1063550627,90432.0,297.0,45,41,8,37
80080,1063526805,25797.0,32.0,17,3,3,14
80127,1063526441,11011.0,122.0,119,30,1,118
80141,1063550677,12622.0,109.0,26,13,6,20
80166,1063526563,20937.0,412.0,70,48,5,65
80182,1063526912,124188.0,59.0,34,20,3,31
80188,1063526758,16589.0,50.0,23,13,4,19
80195,1063526832,30509.0,34.0,11,6,4,7
80196,1063526585,9864.0,65.0,39,19,4,35
80197,1063526576,55737.0,154.0,88,65,6,82
80198,1063526682,56224.0,184.0,153,96,10,143
80202,1063526467,57814.0,125.0,107,34,12,95
80236,1063550635,58905.0,51.0,16,12,4,12
80240,1063526607,1888.0,5.0,22,15,1,21
80283,1063526511,4441.0,21.0,42,8,2,40
80284,1063526730,57201.0,346.0,91,61,10,81
80293,1063527060,26122.0,33.0,20,6,2,18
80299,1063526626,10505.0,114.0,43,27,5,38
80306,1063550608,73550.0,89.0,72,46,9,63
80309,1063526503,45602.0,147.0,167,83,7,160
80317,1063526655,39106.0,53.0,57,18,2,55
80395,1063526694,6784.0,58.0,27,18,5,22
80424,1063526595,12067.0,99.0,36,21,8,28
80435,1063526874,94021.0,248.0,193,38,17,176
80437,1063526750,9903.0,51.0,32,10,5,27
80438,1063550640,142344.0,91.0,13,6,3,10
80544,1063526826,10057.0,25.0,5,3,1,4
80570,1063526965,0.0,24.0,7,4,0,7
80579,1063527285,0.0,2.0,12,6,0,12
80598,1063527219,65702.0,117.0,30,12,3,27
80602,1063527588,126280.0,232.0,68,38,9,59
80658,1063526980,123824.0,342.0,94,30,9,85
80769,1063527177,1781.0,86.0,22,12,2,20
80782,1063526705,11803.0,57.0,25,3,5,20
80848,1063526666,216428.0,153.0,65,39,10,55
80886,1063550711,21967.0,81.0,13,3,3,10
80905,1063526794,16007.0,42.0,20,17,2,18
80917,1063526711,48607.0,97.0,71,43,7,64
80931,1063526780,0.0,1.0,35,11,0,35
80932,1063526776,19169.0,86.0,64,45,4,60
80936,1063526862,26584.0,32.0,27,11,4,23
