id_distribuidor,id_red,id_operacion,tipo_prestamo,perdida_cosecha
100767,111061,111067,prestamo_personal_red,0.0
100767,121234,121239,prestamo_personal_red,0.0
100767,133357,133361,prestamo_personal_red,0.0
100767,151995,152374,prestamo_personal_red,0.0
100815,102161,102168,prestamo_personal_red,0.0
100815,111961,111968,prestamo_personal_red,0.0
100815,121818,121824,prestamo_personal_red,0.0
100815,133940,133946,prestamo_personal_red,0.0
100815,145224,145230,prestamo_personal_red,0.0
100817,101528,101536,prestamo_personal_red,0.3449782887809886
100838,101749,101753,prestamo_personal_red,0.0
100858,101382,101388,prestamo_personal_red,0.0
100858,100858,105653,linea,0.1610746153846153
100858,100858,107198,linea,0.1550842424242423
100858,100858,115594,linea,0.2038775757575757
100858,117959,117966,prestamo_personal_red,0.0
100858,100858,120836,linea,0.1236517619764718
100858,100858,122998,linea,0.1750012374981436
100858,129109,129114,prestamo_personal_red,0.5003467236447663
100858,100858,131817,linea,0.0859395063911335
100858,100858,141521,linea,0.0705179867199606
100858,100858,145626,linea,0.0705179867199606
100858,100858,154432,linea,0.0
100884,100884,101333,linea,0.2293815710910121
100884,100884,101348,linea,0.2293815710910121
100884,100884,102939,linea,0.2066096551724138
100884,100884,107259,linea,0.2293815710910121
100884,100884,108513,linea,0.270531111111111
100884,100884,122666,linea,0.1520181965342238
100884,100884,122769,linea,0.2211833475637791
100884,100884,137070,linea,0.0679258923822754
100884,100884,137194,linea,0.0459767674188802
100884,100884,138889,linea,0.0291306028984676
100884,100884,141746,linea,0.0
100897,101459,101460,prestamo_personal_red,0.0
100897,100897,104971,linea,0.6766233333333334
100897,112298,112299,prestamo_personal_red,0.0706365384615383
100916,101524,101550,prestamo_personal_red,0.0
100921,101822,101830,prestamo_personal_red,0.0
100927,101459,101463,prestamo_personal_red,0.0
100927,100927,104968,linea,0.6766233333333334
100927,112298,112302,prestamo_personal_red,0.0706365384615383
100934,101169,101175,prestamo_personal_red,0.1721753061224489
100982,101779,101783,prestamo_personal_red,0.0
100982,112095,112099,prestamo_personal_red,0.0
100982,100982,116523,linea,0.0
100982,100982,117210,linea,0.0
100982,121325,121329,prestamo_personal_red,0.0
100982,132743,132747,prestamo_personal_red,0.0
100982,140477,140480,prestamo_personal_red,0.0
100982,150450,150453,prestamo_personal_red,0.0
100984,101779,101782,prestamo_personal_red,0.0
100984,112095,112098,prestamo_personal_red,0.0
100984,121325,121328,prestamo_personal_red,0.0
100984,132743,132746,prestamo_personal_red,0.0
100984,140477,140479,prestamo_personal_red,0.0
100985,101779,101780,prestamo_personal_red,0.0
100985,112095,112096,prestamo_personal_red,0.0
100985,100985,116672,linea,0.0
100985,121325,121326,prestamo_personal_red,0.0
100985,132743,132744,prestamo_personal_red,0.0
100985,140477,140478,prestamo_personal_red,0.0
100985,150450,150451,prestamo_personal_red,0.0
100987,101338,101340,prestamo_personal_red,0.0
100987,110547,110549,prestamo_personal_red,0.4211220895522388
100988,101779,101781,prestamo_personal_red,0.0
100988,112095,112097,prestamo_personal_red,0.0
100988,121325,121327,prestamo_personal_red,0.0
100988,150450,150478,prestamo_personal_red,0.0
100990,101779,101784,prestamo_personal_red,0.0
100990,112095,112100,prestamo_personal_red,0.0
100990,121325,121330,prestamo_personal_red,0.0
100990,132743,132748,prestamo_personal_red,0.0
100990,140477,140481,prestamo_personal_red,0.0
100990,150450,150454,prestamo_personal_red,0.0
100992,101485,101492,prestamo_personal_red,0.0
100992,109907,109914,prestamo_personal_red,0.0
100992,100992,112815,linea,0.4573758620689655
100992,100992,114334,linea,0.380051724137931
100992,100992,126559,linea,0.340698988151707
100992,100992,126560,linea,0.340698988151707
100992,100992,146998,linea,0.0
100992,100992,147320,linea,0.0
101003,101822,101824,prestamo_personal_red,0.0
101003,101003,107688,linea,0.0
101003,101003,107743,linea,0.0
101003,110789,110791,prestamo_personal_red,0.5643759677419355
101003,101003,114120,linea,0.0
101006,101338,101345,prestamo_personal_red,0.0
101007,101338,101341,prestamo_personal_red,0.0
101007,110547,110550,prestamo_personal_red,0.4211220895522388
101012,101338,101342,prestamo_personal_red,0.0
101012,110547,110551,prestamo_personal_red,0.4211220895522388
101014,101338,101339,prestamo_personal_red,0.0
101014,110547,110548,prestamo_personal_red,0.4211220895522388
101037,101459,101461,prestamo_personal_red,0.0
101037,101037,104958,linea,0.49824
101037,112298,112300,prestamo_personal_red,0.0706365384615383
101041,101459,101462,prestamo_personal_red,0.0
101041,101041,105166,linea,0.7501366666666667
101045,101338,101343,prestamo_personal_red,0.0
101045,110547,110552,prestamo_personal_red,0.4211220895522388
101050,101806,101811,prestamo_personal_red,0.0
101050,111452,111457,prestamo_personal_red,0.0
101050,122175,122180,prestamo_personal_red,0.0
101050,134022,134026,prestamo_personal_red,0.0
101050,144600,144603,prestamo_personal_red,0.0
